REGION TYPE,REGION,YEAR,WEEK,% WEIGHTED ILI,%UNWEIGHTED ILI,AGE 0-4,AGE 25-49,AGE 25-64,AGE 5-24,AGE 50-64,AGE 65,ILITOTAL,NUM. OF PROVIDERS,TOTAL PATIENTS
States,Nebraska,2018,37,X,1.65388,X,X,X,X,X,X,125,41,7558
States,Nevada,2018,37,X,0.414365,X,X,X,X,X,X,57,27,13756
States,New Hampshire,2018,37,X,0.430108,X,X,X,X,X,X,8,12,1860
States,New Jersey,2018,37,X,1.8064,X,X,X,X,X,X,594,43,32883
States,New Mexico,2018,37,X,1.4654,X,X,X,X,X,X,191,30,13034
States,New York,2018,37,X,0.289645,X,X,X,X,X,X,8,14,2762
States,North Carolina,2018,37,X,0.613706,X,X,X,X,X,X,36,16,5866
States,North Dakota,2018,37,X,0,X,X,X,X,X,X,0,4,797
States,Ohio,2018,37,X,0.588556,X,X,X,X,X,X,54,25,9175
States,Oklahoma,2018,37,X,0.901607,X,X,X,X,X,X,46,16,5102
States,Oregon,2018,37,X,0.493436,X,X,X,X,X,X,165,72,33439
States,Pennsylvania,2018,37,X,0.712996,X,X,X,X,X,X,395,135,55400
States,Rhode Island,2018,37,X,0.115385,X,X,X,X,X,X,6,21,5200
States,South Carolina,2018,37,X,1.78249,X,X,X,X,X,X,69,10,3871
States,South Dakota,2018,37,X,0.947026,X,X,X,X,X,X,64,23,6758
States,Tennessee,2018,37,X,0.306492,X,X,X,X,X,X,22,44,7178
States,Texas,2018,37,X,2.13464,X,X,X,X,X,X,449,91,21034
States,Utah,2018,37,X,0.461117,X,X,X,X,X,X,251,56,54433
States,Vermont,2018,37,X,1.96629,X,X,X,X,X,X,14,4,712
States,Virginia,2018,37,X,1.14034,X,X,X,X,X,X,984,121,86290
States,Washington,2018,37,X,0.339051,X,X,X,X,X,X,17,33,5014
States,West Virginia,2018,37,X,0.390498,X,X,X,X,X,X,24,20,6146
States,Wisconsin,2018,37,X,0.876011,X,X,X,X,X,X,26,18,2968
States,Wyoming,2018,37,X,0.541126,X,X,X,X,X,X,15,13,2772
States,Alabama,2018,38,X,1.59681,X,X,X,X,X,X,605,76,37888
States,Alaska,2018,38,X,2.16065,X,X,X,X,X,X,85,14,3934
States,Arizona,2018,38,X,1.93361,X,X,X,X,X,X,286,42,14791
States,Arkansas,2018,38,X,0.921006,X,X,X,X,X,X,26,8,2823
States,California,2018,38,X,1.36726,X,X,X,X,X,X,555,78,40592
States,Colorado,2018,38,X,0.349223,X,X,X,X,X,X,80,40,22908
States,Connecticut,2018,38,X,2.34425,X,X,X,X,X,X,73,5,3114
States,Delaware,2018,38,X,0.0713267,X,X,X,X,X,X,1,5,1402
States,District of Columbia,2018,38,X,1.85339,X,X,X,X,X,X,245,4,13219
States,Florida,2018,38,X,X,X,X,X,X,X,X,X,X,X
States,Georgia,2018,38,X,1.95678,X,X,X,X,X,X,844,44,43132
States,Hawaii,2018,38,X,1.3296,X,X,X,X,X,X,19,13,1429
States,Idaho,2018,38,X,0.348028,X,X,X,X,X,X,3,2,862
States,Illinois,2018,38,X,0.855642,X,X,X,X,X,X,334,58,39035
States,Indiana,2018,38,X,1.00122,X,X,X,X,X,X,41,15,4095
States,Iowa,2018,38,X,0.26241,X,X,X,X,X,X,12,14,4573
States,Kansas,2018,38,X,0.254022,X,X,X,X,X,X,6,7,2362
States,Kentucky,2018,38,X,0.163767,X,X,X,X,X,X,8,6,4885
States,Louisiana,2018,38,X,1.92146,X,X,X,X,X,X,1031,91,53657
States,Maine,2018,38,X,0.122888,X,X,X,X,X,X,4,18,3255
States,Maryland,2018,38,X,0.702625,X,X,X,X,X,X,34,13,4839
States,Massachusetts,2018,38,X,1.00915,X,X,X,X,X,X,321,30,31809
States,Michigan,2018,38,X,1.54953,X,X,X,X,X,X,196,32,12649
States,Minnesota,2018,38,X,1.16649,X,X,X,X,X,X,77,15,6601
States,Mississippi,2018,38,X,1.819,X,X,X,X,X,X,284,41,15613
States,Missouri,2018,38,X,0.554529,X,X,X,X,X,X,18,15,3246
States,Montana,2018,38,X,0,X,X,X,X,X,X,0,1,1357
States,Nebraska,2018,38,X,1.24807,X,X,X,X,X,X,89,41,7131
States,Nevada,2018,38,X,0.547702,X,X,X,X,X,X,74,27,13511
States,New Hampshire,2018,38,X,0.668258,X,X,X,X,X,X,14,13,2095
States,New Jersey,2018,38,X,2.3076,X,X,X,X,X,X,806,43,34928
States,New Mexico,2018,38,X,1.45397,X,X,X,X,X,X,184,28,12655
States,New York,2018,38,X,0.358657,X,X,X,X,X,X,11,14,3067
States,North Carolina,2018,38,X,0.675473,X,X,X,X,X,X,45,16,6662
States,North Dakota,2018,38,X,0.27027,X,X,X,X,X,X,2,4,740
States,Ohio,2018,38,X,0.898977,X,X,X,X,X,X,80,24,8899
States,Oklahoma,2018,38,0,0,X,X,X,X,X,X,0,0,0
States,Oregon,2018,38,X,0.610103,X,X,X,X,X,X,204,72,33437
States,Pennsylvania,2018,38,X,0.853632,X,X,X,X,X,X,505,135,59159
States,Rhode Island,2018,38,X,0.164609,X,X,X,X,X,X,10,23,6075
States,South Carolina,2018,38,X,1.02326,X,X,X,X,X,X,44,9,4300
States,South Dakota,2018,38,X,0.7945,X,X,X,X,X,X,52,23,6545
States,Tennessee,2018,38,X,0.277228,X,X,X,X,X,X,21,48,7575
States,Texas,2018,38,X,1.88542,X,X,X,X,X,X,465,93,24663
States,Utah,2018,38,X,1.43943,X,X,X,X,X,X,339,53,23551
States,Vermont,2018,38,X,1.4531,X,X,X,X,X,X,11,4,757
States,Virginia,2018,38,X,1.17243,X,X,X,X,X,X,1015,122,86572
States,Washington,2018,38,X,0.409082,X,X,X,X,X,X,20,34,4889
States,West Virginia,2018,38,X,0.646698,X,X,X,X,X,X,38,19,5876
States,Wisconsin,2018,38,X,1.21468,X,X,X,X,X,X,46,19,3787
States,Wyoming,2018,38,X,0.576161,X,X,X,X,X,X,16,13,2777
States,Alabama,2018,39,X,1.52419,X,X,X,X,X,X,544,71,35691
States,Alaska,2018,39,X,3.19392,X,X,X,X,X,X,126,14,3945
States,Arizona,2018,39,X,2.09875,X,X,X,X,X,X,224,18,10673
States,Arkansas,2018,39,X,1.66543,X,X,X,X,X,X,45,8,2702
States,California,2018,39,X,1.30344,X,X,X,X,X,X,546,79,41889
States,Colorado,2018,39,X,0.329133,X,X,X,X,X,X,64,39,19445
States,Connecticut,2018,39,X,0.962269,X,X,X,X,X,X,38,9,3949
States,Delaware,2018,39,X,0.12024,X,X,X,X,X,X,3,10,2495
States,District of Columbia,2018,39,X,2.09455,X,X,X,X,X,X,280,4,13368
States,Florida,2018,39,X,X,X,X,X,X,X,X,X,X,X
States,Georgia,2018,39,X,2.14246,X,X,X,X,X,X,856,44,39954
States,Hawaii,2018,39,X,2.44313,X,X,X,X,X,X,29,12,1187
States,Idaho,2018,39,X,0.096432,X,X,X,X,X,X,1,3,1037
States,Illinois,2018,39,X,0.743332,X,X,X,X,X,X,272,58,36592
States,Indiana,2018,39,X,0.9629,X,X,X,X,X,X,34,14,3531
States,Iowa,2018,39,X,0.225734,X,X,X,X,X,X,11,15,4873
States,Kansas,2018,39,X,0.269179,X,X,X,X,X,X,6,8,2229
States,Kentucky,2018,39,X,0.525762,X,X,X,X,X,X,40,11,7608
States,Louisiana,2018,39,X,2.04466,X,X,X,X,X,X,1041,94,50913
States,Maine,2018,39,X,0.0577534,X,X,X,X,X,X,2,18,3463
States,Maryland,2018,39,X,0.867231,X,X,X,X,X,X,42,13,4843
States,Massachusetts,2018,39,X,1.0465,X,X,X,X,X,X,318,30,30387
States,Michigan,2018,39,X,1.536,X,X,X,X,X,X,163,30,10612
States,Minnesota,2018,39,X,1.03635,X,X,X,X,X,X,71,17,6851
States,Mississippi,2018,39,X,2.02545,X,X,X,X,X,X,355,44,17527
States,Missouri,2018,39,X,0.350877,X,X,X,X,X,X,11,15,3135
States,Montana,2018,39,X,0,X,X,X,X,X,X,0,1,1409
States,Nebraska,2018,39,X,1.45166,X,X,X,X,X,X,97,41,6682
States,Nevada,2018,39,X,0.441859,X,X,X,X,X,X,60,26,13579
States,New Hampshire,2018,39,X,0.704556,X,X,X,X,X,X,15,13,2129
States,New Jersey,2018,39,X,2.63835,X,X,X,X,X,X,902,42,34188
States,New Mexico,2018,39,X,1.28603,X,X,X,X,X,X,178,32,13841
States,New York,2018,39,X,0.228311,X,X,X,X,X,X,26,35,11388
States,North Carolina,2018,39,X,0.593939,X,X,X,X,X,X,49,18,8250
States,North Dakota,2018,39,X,0.723764,X,X,X,X,X,X,6,4,829
States,Ohio,2018,39,X,0.708153,X,X,X,X,X,X,80,29,11297
States,Oklahoma,2018,39,X,1.93568,X,X,X,X,X,X,65,14,3358
States,Oregon,2018,39,X,0.705561,X,X,X,X,X,X,238,72,33732
States,Pennsylvania,2018,39,X,1.00661,X,X,X,X,X,X,568,131,56427
States,Rhode Island,2018,39,X,0.248262,X,X,X,X,X,X,15,23,6042
States,South Carolina,2018,39,X,1.09472,X,X,X,X,X,X,46,9,4202
States,South Dakota,2018,39,X,1.18708,X,X,X,X,X,X,79,23,6655
States,Tennessee,2018,39,X,0.402706,X,X,X,X,X,X,25,41,6208
States,Texas,2018,39,X,2.1767,X,X,X,X,X,X,561,96,25773
States,Utah,2018,39,X,1.08121,X,X,X,X,X,X,225,53,20810
States,Vermont,2018,39,X,2.54351,X,X,X,X,X,X,19,4,747
States,Virginia,2018,39,X,1.33406,X,X,X,X,X,X,1194,127,89501
States,Washington,2018,39,X,0.22417,X,X,X,X,X,X,11,21,4907
States,West Virginia,2018,39,X,0.71708,X,X,X,X,X,X,44,19,6136
States,Wisconsin,2018,39,X,1.00353,X,X,X,X,X,X,37,20,3687
States,Wyoming,2018,39,X,0.0642666,X,X,X,X,X,X,55,15,85581
